lookback_min,max_hold_min,direction,character_rule,trades,tp_first_rate,net_win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,timeout_rate,avg_minutes,exp_2bps,pf_2bps,net_2bps,y2022_n,y2022_tp_rate,y2022_net_wr,y2022_net,y2022_exp,y2022_pf,y2023_n,y2023_tp_rate,y2023_net_wr,y2023_net,y2023_exp,y2023_pf,y2024_n,y2024_tp_rate,y2024_net_wr,y2024_net,y2024_exp,y2024_pf,min_annual_tp_rate,a1020_n,a1020_tp_rate,a1020_good,a1035_n,a1035_tp_rate,a1035_good,a1050_n,a1050_tp_rate,a1050_good,a1065_n,a1065_tp_rate,a1065_good,good_anchors,eligible,high_wr_target_hit
15,15,LONG,EFF_HIGH,1071,0.18674136321195145,0.25210084033613445,-812.0408658560242,-0.7582080913688368,0.17270803895923031,812.0408658560247,21,0.30905695611577966,9.939309056956116,-0.9582080913688367,0.10350439311660231,-1026.2408658560241,353,0.19830028328611898,0.22946175637393768,-291.59843139955694,-0.8260578793188582,0.1600201763731693,356,0.15730337078651685,0.23876404494382023,-256.560908846008,-0.7206767102415954,0.16323600251169604,362,0.20441988950276244,0.287292817679558,-263.88152561045933,-0.728954490636628,0.19500426623090994,0.15730337078651685,264,0.16287878787878787,False,259,0.20077220077220076,False,273,0.19413919413919414,False,275,0.1890909090909091,False,0,False,False
15,15,LONG,RV_LOW,1063,0.14299153339604892,0.21354656632173094,-802.7318665829773,-0.7551569770300821,0.14349091681274306,802.7318665829777,28,0.42238946378174974,11.237064910630291,-0.9551569770300821,0.08308936386382199,-1015.3318665829772,383,0.16971279373368145,0.21148825065274152,-313.1937283454169,-0.81773819411336,0.14568829151418333,340,0.09117647058823529,0.17352941176470588,-247.01656286444273,-0.7265193025424787,0.11221448811811038,340,0.16470588235294117,0.25588235294117645,-242.52157537311768,-0.7132987510974049,0.17050029815454654,0.09117647058823529,274,0.16423357664233576,False,265,0.13584905660377358,False,268,0.1417910447761194,False,256,0.12890625,False,0,False,False
15,15,LONG,RV_MID,978,0.1687116564417178,0.23210633946830267,-754.8682137509238,-0.771848889315873,0.15683920706648138,754.8682137509235,23,0.3261758691206544,10.408997955010225,-0.9718488893158729,0.09310448417920446,-950.4682137509237,321,0.1838006230529595,0.23052959501557632,-273.7768916614815,-0.8528875129641168,0.14771135903234067,337,0.12166172106824925,0.19584569732937684,-252.79736862197504,-0.7501405597091247,0.13052168798970612,320,0.203125,0.271875,-228.2939534674673,-0.7134186045858353,0.19419662091011242,0.12166172106824925,241,0.17842323651452283,False,239,0.17154811715481172,False,249,0.17269076305220885,False,249,0.15261044176706828,False,0,False,False
15,15,LONG,RV_HIGH,1071,0.2511671335200747,0.2903828197945845,-817.4936038336657,-0.7632993499847486,0.20539628908266735,818.2436038336654,15,0.14565826330532214,8.020541549953315,-0.9632993499847484,0.12792793694237217,-1031.6936038336655,328,0.25,0.2682926829268293,-278.53498847673745,-0.8491920380388337,0.18361872214991884,359,0.24233983286908078,0.2924791086350975,-255.76438785323992,-0.712435620761114,0.2132771334082376,384,0.2604166666666667,0.3072916666666667,-283.1942275036884,-0.7374849674575219,0.21882454391789222,0.24233983286908078,262,0.24045801526717558,False,273,0.24175824175824176,False,262,0.26717557251908397,False,274,0.25547445255474455,False,0,False,False
15,15,LONG,RANGE_LOW,1050,0.10857142857142857,0.18571428571428572,-806.8562114438218,-0.7684344870893541,0.11647486441898895,806.856211443822,55,0.49047619047619045,11.852380952380951,-0.9684344870893541,0.06496361143005588,-1016.8562114438218,387,0.15503875968992248,0.21705426356589147,-302.8971082358833,-0.7826798662425926,0.14425996388270812,327,0.039755351681957186,0.12232415902140673,-258.4863725324989,-0.7904782034632993,0.06197271714224795,336,0.12202380952380952,0.2113095238095238,-245.4727306754397,-0.7305736032007134,0.13474773090352885,0.039755351681957186,262,0.1450381679389313,False,270,0.10740740740740741,False,258,0.08914728682170543,False,260,0.09230769230769231,False,0,False,False
15,15,LONG,RANGE_MID,1008,0.1884920634920635,0.25496031746031744,-756.6537610196171,-0.7506485724400964,0.17475033501582232,757.4737043428328,18,0.2896825396825397,10.104166666666668,-0.9506485724400963,0.1046832634865425,-958.2537610196171,334,0.2215568862275449,0.25149700598802394,-276.8165054568094,-0.8287919325054174,0.17312139257627518,334,0.12874251497005987,0.2245508982035928,-234.11832227380214,-0.7009530607000064,0.14739431277918927,340,0.21470588235294116,0.28823529411764703,-245.71893328900558,-0.7227027449676635,0.2009509409443151,0.12874251497005987,250,0.208,False,243,0.18106995884773663,False,256,0.1875,False,259,0.1776061776061776,False,0,False,False
15,15,LONG,RANGE_HIGH,1054,0.2675521821631879,0.2969639468690702,-811.5837117041278,-0.7700035215409182,0.2129727557880828,811.5837117041276,18,0.1110056925996205,7.670777988614801,-0.970003521540918,0.13403025103146257,-1022.3837117041276,311,0.2315112540192926,0.24115755627009647,-285.79199479094314,-0.9189453208711998,0.16012575161881293,375,0.27466666666666667,0.30666666666666664,-262.97362453335666,-0.7012629987556177,0.23538769386227595,368,0.2907608695652174,0.3342391304347826,-262.8180923798281,-0.7141795988582286,0.24258031587245998,0.2315112540192926,265,0.23018867924528302,False,264,0.26515151515151514,False,265,0.3018867924528302,False,260,0.27307692307692305,False,0,False,False
15,15,LONG,EXT_LOW,1010,0.19504950495049506,0.24752475247524752,-778.4782732462229,-0.7707705675705178,0.17283746145460713,778.4782732462227,18,0.27524752475247527,9.806930693069306,-0.9707705675705177,0.10464858749787083,-980.4782732462229,340,0.22647058823529412,0.26176470588235295,-275.82797424745445,-0.8112587477866308,0.1819309960502037,330,0.15454545454545454,0.21212121212121213,-252.06211162120684,-0.7638245806703238,0.15015053863645111,340,0.20294117647058824,0.2676470588235294,-250.5881873775617,-0.7370240805222403,0.1847537344791152,0.15454545454545454,252,0.20238095238095238,False,255,0.1803921568627451,False,245,0.21224489795918366,False,258,0.18604651162790697,False,0,False,False
15,15,LONG,EXT_MID,1025,0.18146341463414634,0.23512195121951218,-807.2247877521827,-0.7875363782948124,0.16053610279794447,807.2247877521829,23,0.29365853658536584,9.868292682926828,-0.9875363782948123,0.09665421602780253,-1012.2247877521827,337,0.1632047477744807,0.19584569732937684,-303.87574835327507,-0.9017084520868697,0.12544142668219332,343,0.16909620991253643,0.23323615160349853,-245.94740937473813,-0.7170478407426768,0.16758916317596254,345,0.21159420289855072,0.2753623188405797,-257.4016300241696,-0.7460916812294771,0.1922621628218097,0.1632047477744807,264,0.1893939393939394,False,255,0.19215686274509805,False,258,0.1744186046511628,False,248,0.1693548387096774,False,0,False,False
15,15,LONG,EXT_HIGH,1077,0.18848653667595172,0.25441039925719594,-789.3906231691612,-0.7329532248553029,0.17648741173923457,790.1406231691611,24,0.3203342618384401,9.930362116991644,-0.9329532248553027,0.10511715224545351,-1004.7906231691611,355,0.2084507042253521,0.24788732394366197,-285.8018858829063,-0.8050757348814261,0.17009775525701623,363,0.13774104683195593,0.22038567493112948,-257.56879834371273,-0.709555918302239,0.1471962687739248,359,0.2200557103064067,0.29526462395543174,-246.01993894254213,-0.6852923090321508,0.21187689132783535,0.13774104683195593,261,0.19157088122605365,False,267,0.1797752808988764,False,276,0.1956521739130435,False,273,0.18681318681318682,False,0,False,False
15,15,LONG,EFF_LOW__RV_LOW,210,0.17142857142857143,0.23333333333333334,-142.27763408612128,-0.6775125432672442,0.17695998293375476,142.27763408612125,24,0.4380952380952381,11.61904761904762,-0.8775125432672441,0.10316370166869175,-184.27763408612128,74,0.1891891891891892,0.2702702702702703,-52.67213536694866,-0.7117856130668738,0.18840003152845633,70,0.11428571428571428,0.14285714285714285,-52.59468247253524,-0.7513526067505034,0.1143030080467166,66,0.21212121212121213,0.2878787878787879,-37.0108162466374,-0.5607699431308697,0.23825746015058005,0.11428571428571428,49,0.24489795918367346,False,56,0.16071428571428573,False,52,0.1346153846153846,False,53,0.1509433962264151,False,0,False,False
15,15,LONG,EFF_LOW__RV_MID,343,0.11078717201166181,0.15743440233236153,-301.69735333448773,-0.8795841205087106,0.09780864782133851,301.69735333448773,47,0.37026239067055394,10.53935860058309,-1.0795841205087104,0.057689310600528274,-370.2973533344877,124,0.12096774193548387,0.1774193548387097,-122.65535495138155,-0.9891560883175932,0.0937228731725343,109,0.06422018348623854,0.11009174311926606,-86.88292569536225,-0.7970910614253417,0.06775460197214818,110,0.14545454545454545,0.18181818181818182,-92.1590726877439,-0.8378097517067628,0.12948900527656823,0.06422018348623854,95,0.1368421052631579,False,82,0.0975609756097561,False,80,0.0625,False,86,0.13953488372093023,False,0,False,False
15,15,LONG,EFF_LOW__RV_HIGH,468,0.26495726495726496,0.3076923076923077,-324.5407843769686,-0.6934632144807021,0.2307488038626071,326.1107277001845,13,0.18162393162393162,8.75,-0.8934632144807019,0.14290073509897178,-418.1407843769685,143,0.32167832167832167,0.3356643356643357,-97.13682634609066,-0.6792785059167179,0.2644350464972646,160,0.23125,0.3,-103.92058565918313,-0.6495036603698946,0.22192930195925195,165,0.24848484848484848,0.2909090909090909,-123.48337237169477,-0.7483840749799683,0.20982017012892995,0.23125,116,0.25,False,116,0.2672413793103448,False,120,0.275,False,116,0.2672413793103448,False,0,False,False
15,15,LONG,EFF_MID__RV_LOW,255,0.10588235294117647,0.1843137254901961,-200.59370331396545,-0.7866419737802567,0.1128814964898081,201.34370331396542,21,0.47058823529411764,11.568627450980394,-0.9866419737802568,0.06223602570507729,-251.59370331396548,85,0.15294117647058825,0.18823529411764706,-73.24083517183846,-0.8616568843745701,0.12761021642039927,87,0.022988505747126436,0.12643678160919541,-68.1900736222096,-0.78379394968057,0.05922847669595742,83,0.14457831325301204,0.24096385542168675,-59.16279451991741,-0.712804753252017,0.15094646814605117,0.022988505747126436,70,0.11428571428571428,False,67,0.1044776119402985,False,66,0.13636363636363635,False,52,0.057692307692307696,False,0,False,False
15,15,LONG,EFF_MID__RV_MID,345,0.17101449275362318,0.23478260869565218,-263.4925117043807,-0.7637464107373354,0.15887429303434922,264.24251170438066,13,0.32753623188405795,10.681159420289854,-0.9637464107373351,0.09405608737152192,-332.4925117043806,118,0.1864406779661017,0.2288135593220339,-96.13207080056016,-0.814678566106442,0.15321680210784938,121,0.11570247933884298,0.19008264462809918,-93.02671707705159,-0.7688158436119966,0.12403954040887122,106,0.2169811320754717,0.29245283018867924,-74.33372382676896,-0.7012615455355562,0.2052919099699058,0.11570247933884298,82,0.21951219512195122,False,82,0.17073170731707318,False,92,0.17391304347826086,False,89,0.12359550561797752,False,0,False,False
15,15,LONG,EFF_MID__RV_HIGH,420,0.24285714285714285,0.2857142857142857,-330.4508314956189,-0.7867876940371878,0.19636196464953518,331.2008314956189,16,0.13333333333333333,7.821428571428571,-0.9867876940371877,0.12210584046985701,-414.45083149561884,135,0.1925925925925926,0.21481481481481482,-132.06995444725942,-0.9782959588685883,0.1316070281573674,133,0.2631578947368421,0.3082706766917293,-94.40242596730786,-0.7097926764459238,0.23031525999478394,152,0.26973684210526316,0.32894736842105265,-103.97845108105166,-0.684068757112182,0.2380151705902319,0.1925925925925926,101,0.27722772277227725,False,115,0.19130434782608696,False,96,0.2916666666666667,False,108,0.2222222222222222,False,0,False,False
15,15,LONG,EFF_HIGH__RV_LOW,598,0.1488294314381271,0.21906354515050167,-459.86052918289056,-0.7689975404396163,0.14560081622441914,459.8605291828902,32,0.3963210702341137,10.961538461538463,-0.9689975404396162,0.08540951290349677,-579.4605291828905,224,0.16964285714285715,0.20089285714285715,-187.28075780662977,-0.83607481163674,0.13992837173344708,183,0.11475409836065574,0.20765027322404372,-126.23180676969784,-0.6897912938234855,0.13760548049796462,191,0.15706806282722513,0.2513089005235602,-146.34796460656287,-0.7662197099820045,0.1594172484862374,0.11475409836065574,155,0.16129032258064516,False,142,0.14084507042253522,False,150,0.14666666666666667,False,151,0.1456953642384106,False,0,False,False
15,15,LONG,EFF_HIGH__RV_MID,290,0.23448275862068965,0.31724137931034485,-189.67834871205542,-0.6540632714208807,0.23398497084751657,190.4283487120554,12,0.27241379310344827,9.931034482758621,-0.854063271420881,0.14020389819375068,-247.67834871205548,79,0.27848101265822783,0.31645569620253167,-54.98946590953979,-0.6960691887283518,0.24005267328869992,107,0.18691588785046728,0.2897196261682243,-72.8877258495612,-0.6811936995286094,0.20209494764552371,104,0.25,0.34615384615384615,-61.80115695295444,-0.5942418937784081,0.2634701776345527,0.18691588785046728,64,0.1875,False,75,0.25333333333333335,False,77,0.2857142857142857,False,74,0.20270270270270271,False,0,False,False
15,15,LONG,EFF_HIGH__RV_HIGH,183,0.23497267759562843,0.2568306010928962,-162.50198796107827,-0.8879890052517938,0.16972738646096594,162.5019879610783,16,0.08196721311475409,6.612021857923497,-1.087989005251794,0.10750532792101843,-199.1019879610783,50,0.2,0.22,-49.32820768338733,-0.9865641536677466,0.13519314162101842,66,0.22727272727272727,0.24242424242424243,-57.44137622674896,-0.870323882223469,0.166166998836714,67,0.26865671641791045,0.29850746268656714,-55.732404050942,-0.8318269261334628,0.2014651972631375,0.2,45,0.13333333333333333,False,42,0.30952380952380953,False,46,0.1956521739130435,False,50,0.3,False,0,False,False
15,15,LONG,EFF_LOW__RANGE_LOW,418,0.1291866028708134,0.19856459330143542,-312.3752053425285,-0.7473091036902595,0.13345467431304384,312.3752053425286,46,0.46172248803827753,11.746411483253588,-0.9473091036902594,0.07621453203510367,-395.97520534252845,159,0.18238993710691823,0.25157232704402516,-124.75773597421187,-0.7846398488944143,0.16286836222900258,125,0.048,0.112,-96.1678803655916,-0.7693430429247328,0.0641983434586273,134,0.1417910447761194,0.21641791044776118,-91.44958900272505,-0.6824596194233212,0.1586057244463441,0.048,107,0.16822429906542055,False,112,0.10714285714285714,False,93,0.0967741935483871,False,106,0.14150943396226415,False,0,False,False
15,15,LONG,EFF_LOW__RANGE_MID,338,0.1893491124260355,0.23964497041420119,-267.1019426587775,-0.7902424339017086,0.16255863214476032,267.92188598199334,21,0.25443786982248523,9.378698224852071,-0.9902424339017086,0.09865056918776356,-334.7019426587775,113,0.24778761061946902,0.2831858407079646,-86.81386830932068,-0.768264321321422,0.20261813985677307,112,0.14285714285714285,0.20535714285714285,-83.57865935959416,-0.7462380299963763,0.13418222201880942,113,0.17699115044247787,0.23008849557522124,-96.70941498986267,-0.8558355308837404,0.14827170326948932,0.14285714285714285,78,0.24358974358974358,False,82,0.2073170731707317,False,87,0.12643678160919541,False,91,0.18681318681318682,False,0,False,False
15,15,LONG,EFF_LOW__RANGE_HIGH,265,0.3018867924528302,0.3132075471698113,-189.0386237962715,-0.7133532973444208,0.24303368141618828,190.5386237962715,12,0.09433962264150944,7.811320754716982,-0.9133532973444208,0.15465670071619408,-242.0386237962715,69,0.2608695652173913,0.2608695652173913,-60.892712380888305,-0.8825030779838885,0.18146938816910496,102,0.29411764705882354,0.3235294117647059,-63.65165410189485,-0.6240358245283809,0.26706525482668736,94,0.3404255319148936,0.3404255319148936,-64.49425731348836,-0.6861091203562592,0.27120403886752437,0.2608695652173913,75,0.22666666666666666,False,60,0.31666666666666665,False,72,0.3472222222222222,False,58,0.3275862068965517,False,0,False,False
15,15,LONG,EFF_MID__RANGE_LOW,339,0.0943952802359882,0.168141592920354,-269.9983887068756,-0.7964554239140872,0.10063386038531304,270.7483887068755,28,0.49557522123893805,11.696165191740413,-0.9964554239140873,0.05476369462206797,-337.7983887068756,124,0.12096774193548387,0.18548387096774194,-103.09786915087278,-0.8314344286360709,0.11279630341417166,114,0.02631578947368421,0.11403508771929824,-91.05834175370347,-0.7987573838044164,0.055893044356462966,101,0.13861386138613863,0.2079207920792079,-75.84217780229933,-0.7509126515079142,0.13377727362545366,0.02631578947368421,87,0.13793103448275862,False,87,0.11494252873563218,False,88,0.06818181818181818,False,77,0.05194805194805195,False,0,False,False
15,15,LONG,EFF_MID__RANGE_MID,320,0.19375,0.2625,-243.80506111533384,-0.7618908159854183,0.1761263166966876,243.80506111533384,18,0.259375,10.09375,-0.9618908159854183,0.10549558438192538,-307.80506111533384,106,0.20754716981132076,0.22641509433962265,-97.13361183676129,-0.9163548286486914,0.1485924279191764,101,0.10891089108910891,0.2079207920792079,-76.7516193082529,-0.7599170228539891,0.12462502362136417,113,0.25663716814159293,0.34513274336283184,-69.91982997031967,-0.6187595572594661,0.25744239441028566,0.10891089108910891,76,0.19736842105263158,False,81,0.14814814814814814,False,82,0.25609756097560976,False,81,0.1728395061728395,False,0,False,False
15,15,LONG,EFF_MID__RANGE_HIGH,361,0.26038781163434904,0.296398891966759,-280.7335966917556,-0.777655392497938,0.207948812350208,280.73359669175557,14,0.10526315789473684,7.548476454293629,-0.977655392497938,0.1305423356085392,-352.9335966917556,108,0.2222222222222222,0.23148148148148148,-101.21137943202397,-0.9371424021483702,0.1514422588111368,126,0.29365079365079366,0.3253968253968254,-87.80925560461264,-0.6968988540048623,0.2508116225297343,127,0.25984251968503935,0.3228346456692913,-91.71296165511902,-0.7221493043710159,0.22249653679303746,0.2222222222222222,90,0.3,False,96,0.21875,False,84,0.30952380952380953,False,91,0.21978021978021978,False,0,False,False
15,15,LONG,EFF_HIGH__RANGE_LOW,293,0.09556313993174062,0.18771331058020477,-224.48261739441784,-0.766152277796648,0.1110683259797318,224.48261739441793,24,0.5255972696245734,12.184300341296927,-0.9661522777966478,0.061058008717179896,-283.0826173944178,104,0.15384615384615385,0.20192307692307693,-75.04150311079866,-0.7215529145269102,0.15421261910127193,88,0.045454545454545456,0.14772727272727273,-71.26015041320383,-0.8097744365136799,0.06665726571705749,101,0.07920792079207921,0.2079207920792079,-78.18096387041535,-0.7740689492120332,0.1060696745985975,0.045454545454545456,68,0.11764705882352941,False,71,0.09859154929577464,False,77,0.1038961038961039,False,77,0.06493506493506493,False,0,False,False
15,15,LONG,EFF_HIGH__RANGE_MID,350,0.18285714285714286,0.26285714285714284,-245.74675724550576,-0.7021335921300165,0.18627787871822013,246.49675724550582,15,0.3514285714285714,10.814285714285713,-0.9021335921300164,0.11020840063170671,-315.74675724550576,115,0.20869565217391303,0.24347826086956523,-92.86902531072744,-0.8075567418324126,0.16942765477829663,121,0.1322314049586777,0.256198347107438,-73.78804360595504,-0.6098185421979755,0.18359375645106843,114,0.21052631578947367,0.2894736842105263,-79.08968832882327,-0.6937691958668708,0.20758542866573484,0.1322314049586777,96,0.1875,False,80,0.1875,False,87,0.1839080459770115,False,87,0.1724137931034483,False,0,False,False
15,15,LONG,EFF_HIGH__RANGE_HIGH,428,0.2523364485981308,0.28738317757009346,-341.81149121610065,-0.7986249794768707,0.19956274086458375,341.8114912161007,19,0.1261682242990654,7.686915887850468,-0.9986249794768706,0.12483670644658257,-427.4114912161006,134,0.22388059701492538,0.23880597014925373,-123.68790297803083,-0.923044052074857,0.15636009678925475,147,0.24489795918367346,0.2789115646258503,-111.51271482684913,-0.7585898967812866,0.20279681365105687,147,0.2857142857142857,0.3401360544217687,-106.6108734112207,-0.7252440368110251,0.2414134689334177,0.22388059701492538,100,0.17,False,108,0.2777777777777778,False,109,0.26605504587155965,False,111,0.2882882882882883,False,0,False,False
15,15,LONG,EFF_LOW__EXT_LOW,576,0.19618055555555555,0.2378472222222222,-433.5942928234703,-0.7527678694851915,0.17307697395252575,433.5942928234705,37,0.2986111111111111,9.895833333333334,-0.9527678694851915,0.10529090400299566,-548.7942928234703,189,0.2275132275132275,0.26455026455026454,-150.16731670463201,-0.7945360672202753,0.18619460337302263,188,0.14361702127659576,0.18085106382978725,-144.43973725543162,-0.7682964747629342,0.13011135698912096,199,0.21608040201005024,0.2663316582914573,-138.9872388634067,-0.6984283359970186,0.20020155990452088,0.14361702127659576,140,0.22857142857142856,False,147,0.19727891156462585,False,142,0.19014084507042253,False,147,0.17006802721088435,False,0,False,False
15,15,LONG,EFF_LOW__EXT_MID,253,0.19367588932806323,0.2450592885375494,-190.34018848189092,-0.7523327607979878,0.1762785548790154,190.34018848189092,18,0.2885375494071146,9.84189723320158,-0.9523327607979879,0.10653353941769202,-240.94018848189094,82,0.1951219512195122,0.25609756097560976,-66.63232125749356,-0.8125892836279702,0.16555649161822306,87,0.1839080459770115,0.2413793103448276,-56.29539879998538,-0.6470735494251193,0.19130740419336087,84,0.20238095238095238,0.23809523809523808,-67.41246842441198,-0.8025293860049045,0.17395013120641228,0.1839080459770115,61,0.18032786885245902,False,67,0.14925373134328357,False,63,0.19047619047619047,False,62,0.25806451612903225,False,0,False,False
